Tarikh,Waktu,Negeri,Kawasan,API
24/2/2014,1:00PM,Kedah,Langkawi,45
24/2/2014,1:00PM,Kedah,Alor Setar,48
24/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",63
24/2/2014,1:00PM,Pulau Pinang,USM,66
24/2/2014,1:00PM,Pulau Pinang,Perai,57
24/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",52
24/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",52
24/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",53
24/2/2014,1:00PM,Perak,Seri Manjung,60
24/2/2014,1:00PM,Perak,Tanjung Malim,52
24/2/2014,1:00PM,Selangor,Pelabuhan Kelang,65
24/2/2014,1:00PM,Selangor,Petaling Jaya,50
24/2/2014,1:00PM,Selangor,Banting,65
24/2/2014,1:00PM,Selangor,Shah Alam,45
24/2/2014,1:00PM,Selangor,Kuala Selangor,60
24/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",48
24/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",51
24/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,52
24/2/2014,1:00PM,Negeri Sembilan,Nilai,53
24/2/2014,1:00PM,Negeri Sembilan,Seremban,43
24/2/2014,1:00PM,Negeri Sembilan,Port Dickson,53
24/2/2014,1:00PM,Melaka,Bukit Rambai,57
24/2/2014,1:00PM,Melaka,Bandaraya Melaka,51
24/2/2014,1:00PM,Johor,Pasir Gudang,48
24/2/2014,1:00PM,Johor,Larkin Lama,48
24/2/2014,1:00PM,Johor,Muar,52
24/2/2014,1:00PM,Johor,Kota Tinggi,39
24/2/2014,1:00PM,Kelantan,Tanah Merah ,53
24/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",43
24/2/2014,1:00PM,Terengganu,Kemaman,52
24/2/2014,1:00PM,Terengganu,Paka,50
24/2/2014,1:00PM,Terengganu,Kuala Terengganu,23
24/2/2014,1:00PM,Pahang,Jerantut,36
24/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",49
24/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",58
24/2/2014,1:00PM,Sarawak,Kuching,31
24/2/2014,1:00PM,Sarawak,Sibu,56
24/2/2014,1:00PM,Sarawak,Bintulu,39
24/2/2014,1:00PM,Sarawak,Miri,31
24/2/2014,1:00PM,Sarawak,ILP Miri,35
24/2/2014,1:00PM,Sarawak,Sarikei,39
24/2/2014,1:00PM,Sarawak,Limbang,29
24/2/2014,1:00PM,Sarawak,Samarahan,38
24/2/2014,1:00PM,Sarawak,Sri Aman,39
24/2/2014,1:00PM,Sarawak,Kapit,34
24/2/2014,1:00PM,Sabah,Kota Kinabalu,28
24/2/2014,1:00PM,Sabah,Tawau,30
24/2/2014,1:00PM,Sabah,Keningau,33
24/2/2014,1:00PM,Sabah,Sandakan,25
25/2/2014,1:00PM,Perlis,Kangar,58
25/2/2014,1:00PM,Kedah,Langkawi,44
25/2/2014,1:00PM,Kedah,Alor Setar,48
25/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",67
25/2/2014,1:00PM,Pulau Pinang,USM,65
25/2/2014,1:00PM,Pulau Pinang,Perai,64
25/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",63
25/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",55
25/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",54
25/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",65
25/2/2014,1:00PM,Perak,Seri Manjung,58
25/2/2014,1:00PM,Perak,Tanjung Malim,62
25/2/2014,1:00PM,Selangor,Pelabuhan Kelang,118
25/2/2014,1:00PM,Selangor,Petaling Jaya,64
25/2/2014,1:00PM,Selangor,Banting,82
25/2/2014,1:00PM,Selangor,Shah Alam,66
25/2/2014,1:00PM,Selangor,Kuala Selangor,70
25/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",56
25/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",58
25/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,79
25/2/2014,1:00PM,Wilayah Persekutuan,Labuan,35
25/2/2014,1:00PM,Negeri Sembilan,Nilai,70
25/2/2014,1:00PM,Negeri Sembilan,Seremban,56
25/2/2014,1:00PM,Negeri Sembilan,Port Dickson,70
25/2/2014,1:00PM,Melaka,Bukit Rambai,67
25/2/2014,1:00PM,Melaka,Bandaraya Melaka,56
25/2/2014,1:00PM,Johor,Pasir Gudang,52
25/2/2014,1:00PM,Johor,Larkin Lama,57
25/2/2014,1:00PM,Johor,Muar,58
25/2/2014,1:00PM,Johor,Kota Tinggi,36
25/2/2014,1:00PM,Kelantan,Tanah Merah ,58
25/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",43
25/2/2014,1:00PM,Terengganu,Kemaman,55
25/2/2014,1:00PM,Terengganu,Paka,42
25/2/2014,1:00PM,Terengganu,Kuala Terengganu,30
25/2/2014,1:00PM,Pahang,Jerantut,41
25/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",48
25/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",63
25/2/2014,1:00PM,Sarawak,Kuching,29
25/2/2014,1:00PM,Sarawak,Sibu,61
25/2/2014,1:00PM,Sarawak,Bintulu,39
25/2/2014,1:00PM,Sarawak,Miri,33
25/2/2014,1:00PM,Sarawak,ILP Miri,28
25/2/2014,1:00PM,Sarawak,Sarikei,35
25/2/2014,1:00PM,Sarawak,Limbang,26
25/2/2014,1:00PM,Sarawak,Samarahan,40
25/2/2014,1:00PM,Sarawak,Sri Aman,38
25/2/2014,1:00PM,Sarawak,Kapit,35
25/2/2014,1:00PM,Sabah,Kota Kinabalu,27
25/2/2014,1:00PM,Sabah,Tawau,36
25/2/2014,1:00PM,Sabah,Keningau,29
25/2/2014,1:00PM,Sabah,Sandakan,41
26/2/2014,1:00PM,Perlis,Kangar,58
26/2/2014,1:00PM,Kedah,Langkawi,39
26/2/2014,1:00PM,Kedah,Alor Setar,35
26/2/2014,1:00PM,Pulau Pinang,USM,73
26/2/2014,1:00PM,Pulau Pinang,Perai,62
26/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",69
26/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",56
26/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",65
26/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",63
26/2/2014,1:00PM,Perak,Seri Manjung,57
26/2/2014,1:00PM,Perak,Tanjung Malim,59
26/2/2014,1:00PM,Selangor,Pelabuhan Kelang,89
26/2/2014,1:00PM,Selangor,Petaling Jaya,73
26/2/2014,1:00PM,Selangor,Banting,82
26/2/2014,1:00PM,Selangor,Shah Alam,70
26/2/2014,1:00PM,Selangor,Kuala Selangor,72
26/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",69
26/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",68
26/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,68
26/2/2014,1:00PM,Wilayah Persekutuan,Labuan,36
26/2/2014,1:00PM,Negeri Sembilan,Nilai,72
26/2/2014,1:00PM,Negeri Sembilan,Seremban,61
26/2/2014,1:00PM,Negeri Sembilan,Port Dickson,68
26/2/2014,1:00PM,Melaka,Bukit Rambai,74
26/2/2014,1:00PM,Melaka,Bandaraya Melaka,60
26/2/2014,1:00PM,Johor,Pasir Gudang,49
26/2/2014,1:00PM,Johor,Larkin Lama,39
26/2/2014,1:00PM,Johor,Muar,57
26/2/2014,1:00PM,Johor,Kota Tinggi,32
26/2/2014,1:00PM,Kelantan,Tanah Merah ,56
26/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",41
26/2/2014,1:00PM,Terengganu,Kemaman,46
26/2/2014,1:00PM,Terengganu,Paka,44
26/2/2014,1:00PM,Terengganu,Kuala Terengganu,23
26/2/2014,1:00PM,Pahang,Jerantut,32
26/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",42
26/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",55
26/2/2014,1:00PM,Sarawak,Kuching,33
26/2/2014,1:00PM,Sarawak,Sibu,52
26/2/2014,1:00PM,Sarawak,Bintulu,54
26/2/2014,1:00PM,Sarawak,Miri,30
26/2/2014,1:00PM,Sarawak,ILP Miri,31
26/2/2014,1:00PM,Sarawak,Sarikei,29
26/2/2014,1:00PM,Sarawak,Limbang,31
26/2/2014,1:00PM,Sarawak,Samarahan,37
26/2/2014,1:00PM,Sarawak,Sri Aman,43
26/2/2014,1:00PM,Sarawak,Kapit,37
26/2/2014,1:00PM,Sabah,Kota Kinabalu,42
26/2/2014,1:00PM,Sabah,Tawau,30
26/2/2014,1:00PM,Sabah,Keningau,33
26/2/2014,1:00PM,Sabah,Sandakan,40
27/2/2014,1:00PM,Perlis,Kangar,51
27/2/2014,1:00PM,Kedah,Langkawi,27
27/2/2014,1:00PM,Kedah,Alor Setar,30
27/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",67
27/2/2014,1:00PM,Pulau Pinang,USM,59
27/2/2014,1:00PM,Pulau Pinang,Perai,54
27/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",52
27/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",57
27/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",62
27/2/2014,1:00PM,Perak,Seri Manjung,57
27/2/2014,1:00PM,Selangor,Pelabuhan Kelang,76
27/2/2014,1:00PM,Selangor,Petaling Jaya,66
27/2/2014,1:00PM,Selangor,Banting,80
27/2/2014,1:00PM,Selangor,Shah Alam,73
27/2/2014,1:00PM,Selangor,Kuala Selangor,65
27/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",61
27/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",57
27/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,66
27/2/2014,1:00PM,Wilayah Persekutuan,Labuan,47
27/2/2014,1:00PM,Negeri Sembilan,Seremban,52
27/2/2014,1:00PM,Negeri Sembilan,Port Dickson,59
27/2/2014,1:00PM,Melaka,Bukit Rambai,63
27/2/2014,1:00PM,Melaka,Bandaraya Melaka,52
27/2/2014,1:00PM,Johor,Pasir Gudang,35
27/2/2014,1:00PM,Johor,Larkin Lama,35
27/2/2014,1:00PM,Johor,Muar,52
27/2/2014,1:00PM,Johor,Kota Tinggi,28
27/2/2014,1:00PM,Kelantan,Tanah Merah ,56
27/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",34
27/2/2014,1:00PM,Terengganu,Kemaman,53
27/2/2014,1:00PM,Terengganu,Paka,27
27/2/2014,1:00PM,Terengganu,Kuala Terengganu,24
27/2/2014,1:00PM,Pahang,Jerantut,27
27/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",29
27/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",53
27/2/2014,1:00PM,Sarawak,Kuching,34
27/2/2014,1:00PM,Sarawak,Sibu,67
27/2/2014,1:00PM,Sarawak,Bintulu,29
27/2/2014,1:00PM,Sarawak,Miri,32
27/2/2014,1:00PM,Sarawak,ILP Miri,59
27/2/2014,1:00PM,Sarawak,Sarikei,34
27/2/2014,1:00PM,Sarawak,Limbang,34
27/2/2014,1:00PM,Sarawak,Samarahan,38
27/2/2014,1:00PM,Sarawak,Sri Aman,45
27/2/2014,1:00PM,Sarawak,Kapit,52
27/2/2014,1:00PM,Sabah,Kota Kinabalu,44
27/2/2014,1:00PM,Sabah,Keningau,35
27/2/2014,1:00PM,Sabah,Sandakan,36
28/2/2014,1:00PM,Perlis,Kangar,49
28/2/2014,1:00PM,Kedah,Langkawi,29
28/2/2014,1:00PM,Kedah,Alor Setar,39
28/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",63
28/2/2014,1:00PM,Pulau Pinang,USM,67
28/2/2014,1:00PM,Pulau Pinang,Perai,67
28/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",60
28/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",81
28/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",59
28/2/2014,1:00PM,Perak,Seri Manjung,58
28/2/2014,1:00PM,Perak,Tanjung Malim,66
28/2/2014,1:00PM,Selangor,Pelabuhan Kelang,93
28/2/2014,1:00PM,Selangor,Petaling Jaya,62
28/2/2014,1:00PM,Selangor,Banting,68
28/2/2014,1:00PM,Selangor,Shah Alam,68
28/2/2014,1:00PM,Selangor,Kuala Selangor,66
28/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",58
28/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",56
28/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,60
28/2/2014,1:00PM,Wilayah Persekutuan,Labuan,39
28/2/2014,1:00PM,Negeri Sembilan,Nilai,63
28/2/2014,1:00PM,Negeri Sembilan,Seremban,41
28/2/2014,1:00PM,Negeri Sembilan,Port Dickson,73
28/2/2014,1:00PM,Melaka,Bukit Rambai,49
28/2/2014,1:00PM,Melaka,Bandaraya Melaka,35
28/2/2014,1:00PM,Johor,Pasir Gudang,37
28/2/2014,1:00PM,Johor,Larkin Lama,37
28/2/2014,1:00PM,Johor,Muar,32
28/2/2014,1:00PM,Johor,Kota Tinggi,30
28/2/2014,1:00PM,Kelantan,Tanah Merah ,44
28/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",26
28/2/2014,1:00PM,Terengganu,Kemaman,36
28/2/2014,1:00PM,Terengganu,Paka,20
28/2/2014,1:00PM,Terengganu,Kuala Terengganu,17
28/2/2014,1:00PM,Pahang,Jerantut,27
28/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",28
28/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",41
28/2/2014,1:00PM,Sarawak,Kuching,36
28/2/2014,1:00PM,Sarawak,Sibu,64
28/2/2014,1:00PM,Sarawak,Bintulu,25
28/2/2014,1:00PM,Sarawak,Miri,30
28/2/2014,1:00PM,Sarawak,ILP Miri,41
28/2/2014,1:00PM,Sarawak,Sarikei,36
28/2/2014,1:00PM,Sarawak,Limbang,32
28/2/2014,1:00PM,Sarawak,Samarahan,39
28/2/2014,1:00PM,Sarawak,Sri Aman,58
28/2/2014,1:00PM,Sarawak,Kapit,37
28/2/2014,1:00PM,Sabah,Kota Kinabalu,41
28/2/2014,1:00PM,Sabah,Tawau,37
28/2/2014,1:00PM,Sabah,Keningau,35
28/2/2014,1:00PM,Sabah,Sandakan,40
1/3/2014,1:00PM,Perlis,Kangar,51
1/3/2014,1:00PM,Kedah,Langkawi,26
1/3/2014,1:00PM,Kedah,Alor Setar,34
1/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",68
1/3/2014,1:00PM,Pulau Pinang,USM,65
1/3/2014,1:00PM,Pulau Pinang,Perai,55
1/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",51
1/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",70
1/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",78
1/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",63
1/3/2014,1:00PM,Perak,Seri Manjung,95
1/3/2014,1:00PM,Perak,Tanjung Malim,56
1/3/2014,1:00PM,Selangor,Pelabuhan Kelang,105
1/3/2014,1:00PM,Selangor,Petaling Jaya,64
1/3/2014,1:00PM,Selangor,Banting,70
1/3/2014,1:00PM,Selangor,Shah Alam,81
1/3/2014,1:00PM,Selangor,Kuala Selangor,80
1/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",61
1/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",66
1/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,71
1/3/2014,1:00PM,Wilayah Persekutuan,Labuan,40
1/3/2014,1:00PM,Negeri Sembilan,Nilai,44
1/3/2014,1:00PM,Negeri Sembilan,Seremban,40
1/3/2014,1:00PM,Negeri Sembilan,Port Dickson,41
1/3/2014,1:00PM,Melaka,Bukit Rambai,54
1/3/2014,1:00PM,Melaka,Bandaraya Melaka,44
1/3/2014,1:00PM,Johor,Pasir Gudang,40
1/3/2014,1:00PM,Johor,Larkin Lama,39
1/3/2014,1:00PM,Johor,Muar,57
1/3/2014,1:00PM,Johor,Kota Tinggi,28
1/3/2014,1:00PM,Kelantan,Tanah Merah ,43
1/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",31
1/3/2014,1:00PM,Terengganu,Kemaman,36
1/3/2014,1:00PM,Terengganu,Paka,24
1/3/2014,1:00PM,Terengganu,Kuala Terengganu,15
1/3/2014,1:00PM,Pahang,Jerantut,27
1/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",38
1/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",51
1/3/2014,1:00PM,Sarawak,Kuching,40
1/3/2014,1:00PM,Sarawak,Sibu,57
1/3/2014,1:00PM,Sarawak,Bintulu,34
1/3/2014,1:00PM,Sarawak,Miri,32
1/3/2014,1:00PM,Sarawak,ILP Miri,52
1/3/2014,1:00PM,Sarawak,Sarikei,33
1/3/2014,1:00PM,Sarawak,Limbang,36
1/3/2014,1:00PM,Sarawak,Samarahan,40
1/3/2014,1:00PM,Sarawak,Sri Aman,53
1/3/2014,1:00PM,Sarawak,Kapit,30
1/3/2014,1:00PM,Sabah,Kota Kinabalu,40
1/3/2014,1:00PM,Sabah,Tawau,32
1/3/2014,1:00PM,Sabah,Keningau,39
1/3/2014,1:00PM,Sabah,Sandakan,37
2/3/2014,1:00PM,Perlis,Kangar,54
2/3/2014,1:00PM,Kedah,Langkawi,36
2/3/2014,1:00PM,Kedah,Alor Setar,51
2/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",70
2/3/2014,1:00PM,Pulau Pinang,USM,78
2/3/2014,1:00PM,Pulau Pinang,Perai,67
2/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",66
2/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",73
2/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",81
2/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",67
2/3/2014,1:00PM,Perak,Seri Manjung,92
2/3/2014,1:00PM,Perak,Tanjung Malim,64
2/3/2014,1:00PM,Selangor,Pelabuhan Kelang,116
2/3/2014,1:00PM,Selangor,Petaling Jaya,82
2/3/2014,1:00PM,Selangor,Banting,84
2/3/2014,1:00PM,Selangor,Shah Alam,87
2/3/2014,1:00PM,Selangor,Kuala Selangor,82
2/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",79
2/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",81
2/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,85
2/3/2014,1:00PM,Wilayah Persekutuan,Labuan,39
2/3/2014,1:00PM,Negeri Sembilan,Nilai,59
2/3/2014,1:00PM,Negeri Sembilan,Seremban,63
2/3/2014,1:00PM,Negeri Sembilan,Port Dickson,53
2/3/2014,1:00PM,Melaka,Bukit Rambai,53
2/3/2014,1:00PM,Melaka,Bandaraya Melaka,49
2/3/2014,1:00PM,Johor,Pasir Gudang,33
2/3/2014,1:00PM,Johor,Larkin Lama,41
2/3/2014,1:00PM,Johor,Muar,52
2/3/2014,1:00PM,Johor,Kota Tinggi,30
2/3/2014,1:00PM,Kelantan,Tanah Merah ,48
2/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",42
2/3/2014,1:00PM,Terengganu,Kemaman,38
2/3/2014,1:00PM,Terengganu,Paka,21
2/3/2014,1:00PM,Terengganu,Kuala Terengganu,18
2/3/2014,1:00PM,Pahang,Jerantut,34
2/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",43
2/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",55
2/3/2014,1:00PM,Sarawak,Kuching,25
2/3/2014,1:00PM,Sarawak,Sibu,41
2/3/2014,1:00PM,Sarawak,Bintulu,28
2/3/2014,1:00PM,Sarawak,Miri,31
2/3/2014,1:00PM,Sarawak,ILP Miri,46
2/3/2014,1:00PM,Sarawak,Sarikei,31
2/3/2014,1:00PM,Sarawak,Limbang,34
2/3/2014,1:00PM,Sarawak,Samarahan,33
2/3/2014,1:00PM,Sarawak,Sri Aman,41
2/3/2014,1:00PM,Sarawak,Kapit,27
2/3/2014,1:00PM,Sabah,Kota Kinabalu,43
2/3/2014,1:00PM,Sabah,Tawau,29
2/3/2014,1:00PM,Sabah,Keningau,32
2/3/2014,1:00PM,Sabah,Sandakan,35
3/3/2014,1:00PM,Perlis,Kangar,58
3/3/2014,1:00PM,Kedah,Langkawi,41
3/3/2014,1:00PM,Kedah,Alor Setar,59
3/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",97
3/3/2014,1:00PM,Pulau Pinang,USM,85
3/3/2014,1:00PM,Pulau Pinang,Perai,90
3/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",96
3/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",77
3/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",84
3/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",99
3/3/2014,1:00PM,Perak,Seri Manjung,100
3/3/2014,1:00PM,Perak,Tanjung Malim,67
3/3/2014,1:00PM,Selangor,Pelabuhan Kelang,110
3/3/2014,1:00PM,Selangor,Petaling Jaya,76
3/3/2014,1:00PM,Selangor,Banting,86
3/3/2014,1:00PM,Selangor,Shah Alam,79
3/3/2014,1:00PM,Selangor,Kuala Selangor,84
3/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",76
3/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",63
3/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,75
3/3/2014,1:00PM,Wilayah Persekutuan,Labuan,36
3/3/2014,1:00PM,Negeri Sembilan,Nilai,79
3/3/2014,1:00PM,Negeri Sembilan,Seremban,61
3/3/2014,1:00PM,Negeri Sembilan,Port Dickson,68
3/3/2014,1:00PM,Melaka,Bukit Rambai,67
3/3/2014,1:00PM,Melaka,Bandaraya Melaka,64
3/3/2014,1:00PM,Johor,Pasir Gudang,40
3/3/2014,1:00PM,Johor,Larkin Lama,70
3/3/2014,1:00PM,Johor,Muar,91
3/3/2014,1:00PM,Johor,Kota Tinggi,35
3/3/2014,1:00PM,Kelantan,Tanah Merah ,64
3/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",48
3/3/2014,1:00PM,Terengganu,Kemaman,39
3/3/2014,1:00PM,Terengganu,Paka,22
3/3/2014,1:00PM,Terengganu,Kuala Terengganu,25
3/3/2014,1:00PM,Pahang,Jerantut,30
3/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",46
3/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",70
3/3/2014,1:00PM,Sarawak,Sibu,49
3/3/2014,1:00PM,Sarawak,Bintulu,28
3/3/2014,1:00PM,Sarawak,Miri,30
3/3/2014,1:00PM,Sarawak,ILP Miri,57
3/3/2014,1:00PM,Sarawak,Sarikei,26
3/3/2014,1:00PM,Sarawak,Limbang,35
3/3/2014,1:00PM,Sarawak,Samarahan,38
3/3/2014,1:00PM,Sarawak,Sri Aman,38
3/3/2014,1:00PM,Sabah,Kota Kinabalu,38
3/3/2014,1:00PM,Sabah,Tawau,32
3/3/2014,1:00PM,Sabah,Keningau,29
3/3/2014,1:00PM,Sabah,Sandakan,32
4/3/2014,1:00PM,Perlis,Kangar,59
4/3/2014,1:00PM,Kedah,Langkawi,45
4/3/2014,1:00PM,Kedah,Alor Setar,59
4/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",70
4/3/2014,1:00PM,Pulau Pinang,USM,72
4/3/2014,1:00PM,Pulau Pinang,Perai,62
4/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",60
4/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",69
4/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",72
4/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",78
4/3/2014,1:00PM,Perak,Seri Manjung,75
4/3/2014,1:00PM,Perak,Tanjung Malim,75
4/3/2014,1:00PM,Selangor,Pelabuhan Kelang,117
4/3/2014,1:00PM,Selangor,Petaling Jaya,121
4/3/2014,1:00PM,Selangor,Banting,129
4/3/2014,1:00PM,Selangor,Shah Alam,117
4/3/2014,1:00PM,Selangor,Kuala Selangor,102
4/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",115
4/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",81
4/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,85
4/3/2014,1:00PM,Wilayah Persekutuan,Labuan,31
4/3/2014,1:00PM,Negeri Sembilan,Nilai,110
4/3/2014,1:00PM,Negeri Sembilan,Seremban,89
4/3/2014,1:00PM,Negeri Sembilan,Port Dickson,76
4/3/2014,1:00PM,Melaka,Bukit Rambai,78
4/3/2014,1:00PM,Melaka,Bandaraya Melaka,79
4/3/2014,1:00PM,Johor,Pasir Gudang,52
4/3/2014,1:00PM,Johor,Larkin Lama,52
4/3/2014,1:00PM,Johor,Muar,89
4/3/2014,1:00PM,Johor,Kota Tinggi,37
4/3/2014,1:00PM,Kelantan,Tanah Merah ,58
4/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",43
4/3/2014,1:00PM,Terengganu,Kemaman,54
4/3/2014,1:00PM,Terengganu,Paka,32
4/3/2014,1:00PM,Terengganu,Kuala Terengganu,29
4/3/2014,1:00PM,Pahang,Jerantut,42
4/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",57
4/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",64
4/3/2014,1:00PM,Sarawak,Sibu,41
4/3/2014,1:00PM,Sarawak,Bintulu,31
4/3/2014,1:00PM,Sarawak,Miri,28
4/3/2014,1:00PM,Sarawak,ILP Miri,38
4/3/2014,1:00PM,Sarawak,Sarikei,33
4/3/2014,1:00PM,Sarawak,Limbang,34
4/3/2014,1:00PM,Sarawak,Samarahan,42
4/3/2014,1:00PM,Sarawak,Sri Aman,53
4/3/2014,1:00PM,Sarawak,Kapit,31
4/3/2014,1:00PM,Sabah,Tawau,32
4/3/2014,1:00PM,Sabah,Keningau,40
4/3/2014,1:00PM,Sabah,Sandakan,29
5/3/2014,1:00PM,Perlis,Kangar,60
5/3/2014,1:00PM,Kedah,Langkawi,40
5/3/2014,1:00PM,Kedah,Alor Setar,54
5/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",74
5/3/2014,1:00PM,Pulau Pinang,USM,66
5/3/2014,1:00PM,Pulau Pinang,Perai,61
5/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",59
5/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",59
5/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",87
5/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",59
5/3/2014,1:00PM,Perak,Seri Manjung,52
5/3/2014,1:00PM,Selangor,Pelabuhan Kelang,62
5/3/2014,1:00PM,Selangor,Petaling Jaya,60
